,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
68,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,so2,0.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
69,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,pm25,57.85,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
70,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,no2,2.71,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
71,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,pm25,55.81,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
72,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,so2,0.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
73,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,o3,58.87,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
74,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,co,850.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
75,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T06:30:00.000Z,2020-06-22T12:00:00+05:30,no2,6.96,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
76,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T06:30:00.000Z,2020-06-22T12:00:00+05:30,so2,11.92,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
77,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T06:30:00.000Z,2020-06-22T12:00:00+05:30,o3,46.8,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
78,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T06:30:00.000Z,2020-06-22T12:00:00+05:30,pm25,19.58,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
79,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T06:30:00.000Z,2020-06-22T12:00:00+05:30,co,1060.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
80,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T04:30:00.000Z,2020-06-22T10:00:00+05:30,o3,35.86,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
81,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T04:30:00.000Z,2020-06-22T10:00:00+05:30,no2,2.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
82,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T04:30:00.000Z,2020-06-22T10:00:00+05:30,so2,0.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
83,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T04:30:00.000Z,2020-06-22T10:00:00+05:30,co,1020.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
84,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T04:30:00.000Z,2020-06-22T10:00:00+05:30,pm25,20.4,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
85,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T04:00:00.000Z,2020-06-22T09:30:00+05:30,no2,1.95,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
86,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T04:00:00.000Z,2020-06-22T09:30:00+05:30,co,930.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
