,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
70,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,pm10,42.5,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
71,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,no2,0.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
72,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,pm10,53.32,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
73,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,so2,2.53,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
74,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,pm25,8.77,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
75,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,o3,0.9,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
76,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,co,970.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
77,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,no2,0.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
78,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,no2,0.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
79,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,so2,2.84,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
80,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,co,990.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
81,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,pm10,53.32,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
82,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,o3,0.65,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
83,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,pm25,8.45,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
84,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T06:15:00.000Z,2020-06-22T11:45:00+05:30,pm10,53.89,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
